certificate_id,film_name,film_name_full,language,duration_mins,description,cut_no,deleted_mins,replaced_mins,inserted_mins,total_modified_time_mins,cert_date,cert_no,applicant,certifier,ai_cleaned_description,ai_action_types,ai_content_types,ai_media_elements,ai_reason,censored_item_index,censored_content,censored_reference,censored_action,censored_content_types,censored_media_element,censored_replacement
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Delete the visuals of jerking movement of boy and nude back of boy.,6,0.05,0.0,0.0,0.05,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the visuals of jerking movement of boy and nude back of boy.,visual_censor,violence_physical;sexual_explicit,scene_visual,,1,visuals of jerking movement of boy,,visual_censor,violence_physical,scene_visual,
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Delete the visuals of jerking movement of boy and nude back of boy.,6,0.05,0.0,0.0,0.05,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the visuals of jerking movement of boy and nude back of boy.,visual_censor,violence_physical;sexual_explicit,scene_visual,,2,nude back of boy,,visual_censor,sexual_explicit,scene_visual,
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Delete the word Goal and Score.,7,0.0,0.0,0.0,0.0,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai","The words ""Goal"" and ""Score"" were removed from the game.",deletion,profanity,text_title,,1,"The words ""Goal"" and ""Score"" were removed from the game.",Goal,deletion,profanity,text_title,
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Delete the word Goal and Score.,7,0.0,0.0,0.0,0.0,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai","The words ""Goal"" and ""Score"" were removed from the game.",deletion,profanity,text_title,,2,"The words ""Goal"" and ""Score"" were removed from the game.",Score,deletion,profanity,text_title,
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Change the word Bombay to Mumbai,8,0.0,0.0,0.0,0.0,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Change the word Bombay to Mumbai,replacement,group_reference,text_title,,1,The word Bombay was changed to Mumbai.,Bombay,replacement,group_reference,text_title,Mumbai
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,"DeleteBlur the visuals of nude postcard, wherever it appear.",9,0.0,0.0,0.0,0.0,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai","DeleteBlur the visuals of nude postcard, wherever it appear.",visual_censor,sexual_explicit,scene_visual,,1,visuals of nude postcard,,visual_censor,sexual_explicit,scene_visual,blurred
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,DeleteReplace the word Bastard,10,0.0,0.0,0.0,0.0,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",DeleteReplace the word Bastard,replacement,profanity,dialogue_speech,,1,The word Bastard,Bastard,replacement,profanity,dialogue_speech,
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Replace the line Uske Saath thoda Khelo Aur Phir Hilao with respect ot Bengan.,11,0.0,0.0,0.0,0.0,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Replace the line Uske Saath thoda Khelo Aur Phir Hilao with respect ot Bengan.,replacement,profanity,dialogue_speech,,1,Replace the line Uske Saath thoda Khelo Aur Phir Hilao with respect ot Bengan.,Uske Saath thoda Khelo Aur Phir Hilao,replacement,profanity,dialogue_speech,with respect ot Bengan
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Delete the visuals of hand action.,12,0.0333333333333333,0.0,0.0,0.03,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the visuals of hand action.,visual_censor,violence_physical,scene_visual,,1,visuals of hand action,,visual_censor,violence_physical,scene_visual,
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Delete the word horny from Horny Banker,13,0.05,0.0,0.0,0.05,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the word horny from Horny Banker,deletion,profanity,text_title,,1,Delete the word horny from Horny Banker,Horny,deletion,profanity,text_title,
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Delete the word Gulzar and dialogue Mera Kuch Saman......,14,0.133333333333333,0.133333333333333,0.0,0.27,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the word Gulzar and dialogue Mera Kuch Saman,deletion,profanity,dialogue_speech,,1,Delete the word Gulzar and dialogue Mera Kuch Saman,Gulzar,deletion,profanity,dialogue_speech,
100010101700000464,MERI PYAARI BINDU,MERI PYAARI BINDU (HINDI) (Color) (2-D),Hindi,119.02,Delete the word Gulzar and dialogue Mera Kuch Saman......,14,0.133333333333333,0.133333333333333,0.0,0.27,2017-05-05,DIL222017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the word Gulzar and dialogue Mera Kuch Saman,deletion,profanity,dialogue_speech,,2,Delete the word Gulzar and dialogue Mera Kuch Saman,Mera Kuch Saman,deletion,profanity,dialogue_speech,
100010101700000504,BETWA BAHUBALI 2,BETWA BAHUBALI 2 (BHOJPURI) (Color) (2-D),BHOJPURI,156.22,Add new anti smoking disclaimer in the beginning of the film. Replace old disclaimer.,1,0.0,0.0,0.0,0.0,2017-04-19,DIL312017-MUM,"ASHUTOSH KUMAR SINGH (VIJSON FILMS, Mumbai)","Pahlaj Nihalani, Chairman, CBFC, Mumbai",Add new anti smoking disclaimer in the beginning of the film. Replace old disclaimer.,insertion;replacement,social_commentary,certificate_disclaimer,,1,old anti-smoking disclaimer,,replacement,social_commentary,certificate_disclaimer,new anti-smoking disclaimer
100010101700000504,BETWA BAHUBALI 2,BETWA BAHUBALI 2 (BHOJPURI) (Color) (2-D),BHOJPURI,156.22,Add smoking text.,2,0.0,0.0,0.0,0.0,2017-04-19,DIL312017-MUM,"ASHUTOSH KUMAR SINGH (VIJSON FILMS, Mumbai)","Pahlaj Nihalani, Chairman, CBFC, Mumbai","The phrase ""smoking text"" was removed from the scene.",deletion,substance_use,scene_visual,,1,"The phrase ""smoking text"" was removed from the scene.",smoking text,deletion,substance_use,scene_visual,
100010101700000504,BETWA BAHUBALI 2,BETWA BAHUBALI 2 (BHOJPURI) (Color) (2-D),BHOJPURI,156.22,Delete the word Kashmiri wherever appeared song no. 3,3,0.0,0.0,0.0,0.0,2017-04-19,DIL312017-MUM,"ASHUTOSH KUMAR SINGH (VIJSON FILMS, Mumbai)","Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the word Kashmiri wherever appeared song no. 3,deletion,group_reference,song_music,,1,"The word ""Kashmiri"" in song no. 3",Kashmiri,deletion,group_reference,song_music,
100010101700000504,BETWA BAHUBALI 2,BETWA BAHUBALI 2 (BHOJPURI) (Color) (2-D),BHOJPURI,156.22,Delete the line Paniya girayi de from song no. 5 wherever appeared .,4,0.0,0.0,0.0,0.0,2017-04-19,DIL312017-MUM,"ASHUTOSH KUMAR SINGH (VIJSON FILMS, Mumbai)","Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the line Paniya girayi de from song no. 5 wherever appeared,deletion,profanity,song_music,,1,Delete the line Paniya girayi de from song no. 5 wherever appeared,Paniya girayi de,deletion,profanity,song_music,
100010101700000504,BETWA BAHUBALI 2,BETWA BAHUBALI 2 (BHOJPURI) (Color) (2-D),BHOJPURI,156.22,"Delete the dialogue Dal dihi ka be tahar ghayir thudi main, piyal deal dika",5,0.0,0.0,0.0,0.0,2017-04-19,DIL312017-MUM,"ASHUTOSH KUMAR SINGH (VIJSON FILMS, Mumbai)","Pahlaj Nihalani, Chairman, CBFC, Mumbai","Delete the dialogue Dal dihi ka be tahar ghayir thudi main, piyal deal dika",deletion,profanity,dialogue_speech,,1,"Delete the dialogue Dal dihi ka be tahar ghayir thudi main, piyal deal dika",,deletion,profanity,dialogue_speech,
100010101700000504,BETWA BAHUBALI 2,BETWA BAHUBALI 2 (BHOJPURI) (Color) (2-D),BHOJPURI,156.22,Delete the word Gadbad part,6,0.0,0.0,0.0,0.0,2017-04-19,DIL312017-MUM,"ASHUTOSH KUMAR SINGH (VIJSON FILMS, Mumbai)","Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the word Gadbad part,deletion,profanity,text_title,,1,Delete the word Gadbad part,Gadbad,deletion,profanity,text_title,
100010101700000504,BETWA BAHUBALI 2,BETWA BAHUBALI 2 (BHOJPURI) (Color) (2-D),BHOJPURI,156.22,Delete the word Hizarah,7,0.0,0.0,0.0,0.0,2017-04-19,DIL312017-MUM,"ASHUTOSH KUMAR SINGH (VIJSON FILMS, Mumbai)","Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the word Hizarah,deletion,profanity,text_title,,1,The word Hizarah,Hizarah,deletion,profanity,text_title,
100010101700000504,BETWA BAHUBALI 2,BETWA BAHUBALI 2 (BHOJPURI) (Color) (2-D),BHOJPURI,156.22,Delete the word Darzi and tight ba itna ki bhitre se gil ho...,8,0.0,0.0,0.0,0.0,2017-04-19,DIL312017-MUM,"ASHUTOSH KUMAR SINGH (VIJSON FILMS, Mumbai)","Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the word Darzi and tight ba itna ki bhitre se gil ho...,deletion,profanity,dialogue_speech,,1,Delete the word Darzi and tight ba itna ki bhitre se gil ho...,Darzi,deletion,profanity,dialogue_speech,
100010101700000504,BETWA BAHUBALI 2,BETWA BAHUBALI 2 (BHOJPURI) (Color) (2-D),BHOJPURI,156.22,Delete the dialogue Maharaj gaadi kharab ho gayil.,9,0.0,0.0,0.0,0.0,2017-04-19,DIL312017-MUM,"ASHUTOSH KUMAR SINGH (VIJSON FILMS, Mumbai)","Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the dialogue Maharaj gaadi kharab ho gayil.,deletion,profanity,dialogue_speech,,1,Delete the dialogue Maharaj gaadi kharab ho gayil.,Maharaj gaadi kharab ho gayil,deletion,profanity,dialogue_speech,
100010101700000753,SARKAR 3,SARKAR 3 (HINDI) (Color) (2-D),Hindi,132.02,Add disclaimer of fiction in audiovideo,1,0.0,0.633333333333333,0.0,0.63,2017-05-08,DIL232017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Add disclaimer of fiction in audiovideo,warning_disclaimer,social_commentary,certificate_disclaimer,,1,Add disclaimer of fiction in audiovideo,,warning_disclaimer,social_commentary,certificate_disclaimer,
100010101700000753,SARKAR 3,SARKAR 3 (HINDI) (Color) (2-D),Hindi,132.02,Delete the close cleavage shots of Thiba at swimming pool wherever it appears.,2,0.333333333333333,0.0,0.0,0.33,2017-05-08,DIL232017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the close cleavage shots of Thiba at swimming pool wherever it appears.,visual_censor,sexual_suggestive,scene_visual,,1,close cleavage shots,Thiba,visual_censor,sexual_suggestive,scene_visual,
100010101700000753,SARKAR 3,SARKAR 3 (HINDI) (Color) (2-D),Hindi,132.02,Reduce hitting scene to flash and hitting allowed two times.,3,0.4,0.133333333333333,0.0,0.53,2017-05-08,DIL232017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Reduce hitting scene to flash and hitting allowed two times.,reduction,violence_physical,scene_visual;dialogue_speech,,1,hitting scene,,reduction,violence_physical,scene_visual,flash
100010101700000753,SARKAR 3,SARKAR 3 (HINDI) (Color) (2-D),Hindi,132.02,Reduce hitting scene to flash and hitting allowed two times.,3,0.4,0.133333333333333,0.0,0.53,2017-05-08,DIL232017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Reduce hitting scene to flash and hitting allowed two times.,reduction,violence_physical,scene_visual;dialogue_speech,,2,hitting allowed,,reduction,violence_physical,dialogue_speech,
100010101700000753,SARKAR 3,SARKAR 3 (HINDI) (Color) (2-D),Hindi,132.02,Delete the word Chutiya,4,0.0,0.0,0.0,0.0,2017-05-08,DIL232017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the word Chutiya,deletion,profanity,text_title,,1,Delete the word Chutiya,Chutiya,deletion,profanity,text_title,
100010101700000753,SARKAR 3,SARKAR 3 (HINDI) (Color) (2-D),Hindi,132.02,Delete the word Hanuman or replace the dialogue.,5,0.0,0.0,0.0,0.0,2017-05-08,DIL232017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Delete the word Hanuman or replace the dialogue.,replacement,profanity;group_reference,dialogue_speech,,1,Delete the word Hanuman or replace the dialogue.,Hanuman,replacement,profanity;group_reference,dialogue_speech,
100010101700000753,SARKAR 3,SARKAR 3 (HINDI) (Color) (2-D),Hindi,132.02,"Smoking font is missing at few places, same may be added, Anti smoking disclaimer already there in beginning and in middle",6,0.0,0.0,0.0,0.0,2017-05-08,DIL232017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai","Smoking font is missing at few places, same may be added, Anti smoking disclaimer already there in beginning and in middle",visual_adjust;insertion,substance_brand,scene_visual,,1,"Smoking font is missing at few places, same may be added",,insertion,substance_brand,scene_visual,
100010101700000753,SARKAR 3,SARKAR 3 (HINDI) (Color) (2-D),Hindi,132.02,"Smoking font is missing at few places, same may be added, Anti smoking disclaimer already there in beginning and in middle",6,0.0,0.0,0.0,0.0,2017-05-08,DIL232017-MUM,,"Pahlaj Nihalani, Chairman, CBFC, Mumbai","Smoking font is missing at few places, same may be added, Anti smoking disclaimer already there in beginning and in middle",visual_adjust;insertion,substance_brand,scene_visual,,2,"Smoking font is missing at few places, same may be added",,visual_adjust,substance_brand,scene_visual,
100010101700000966,SARGOSHIYAN,SARGOSHIYAN (HINDI) (Color) (2-D),Hindi,111.51,Mute the word Vardiwale,1,0.0,0.0,0.0,0.0,2017-05-08,DIL132017-MUM,Sheetal Tandel (E.O.),"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Mute the word Vardiwale,audio_mute,profanity,dialogue_speech,,1,"The word ""Vardiwale""",Vardiwale,audio_mute,profanity,dialogue_speech,
100010101700000966,SARGOSHIYAN,SARGOSHIYAN (HINDI) (Color) (2-D),Hindi,111.51,Mute the word Pimp,2,0.0,0.0,0.0,0.0,2017-05-08,DIL132017-MUM,Sheetal Tandel (E.O.),"Pahlaj Nihalani, Chairman, CBFC, Mumbai",Mute the word Pimp,audio_mute,profanity,dialogue_speech,,1,"The word ""Pimp"" was censored.",Pimp,audio_mute,profanity,dialogue_speech,
100010101700000966,SARGOSHIYAN,SARGOSHIYAN (HINDI) (Color) (2-D),Hindi,111.51,To replace the anti smoking disclaimer with new Rahul Dravid disclaimer,3,2.13333333333333,1.4,0.0,3.53,2017-05-08,DIL132017-MUM,Sheetal Tandel (E.O.),"Pahlaj Nihalani, Chairman, CBFC, Mumbai",To replace the anti smoking disclaimer with new Rahul Dravid disclaimer,replacement,social_commentary,certificate_disclaimer,,1,anti smoking disclaimer,,replacement,social_commentary,certificate_disclaimer,Rahul Dravid disclaimer
100010101700002364,SUHAGRAAT CHORVA KE SAATH,SUHAGRAAT CHORVA KE SAATH (BHOJPURI) (Color) (2-D),BHOJPURI,116.42,Deleted the visuals of man watching kissing scene on TV.,1,0.616666666666667,0.0,0.0,0.62,2018-01-11,VIL2112018-MUM,Sanjai Jaiswal (E.O.),"Anurag Srivastava, CEO, CBFC, Mumbai",Deleted the visuals of man watching kissing scene on TV,visual_censor,sexual_suggestive,scene_visual,,1,visuals of a man watching a kissing scene on TV,,visual_censor,sexual_suggestive,scene_visual,
100010101700003379,HOY MAZECH CHUKLE,HOY MAZECH CHUKLE (MARATHI) (Color) (2-D),MARATHI,104.33,Muted the word HARAMKHOR.,1,0.0,0.0,0.0,0.0,2018-01-15,DIL2162018-MUM,VINAY G VAIRALE (E.O.),"Anurag Srivastava, CEO, CBFC, Mumbai",Muted the word HARAMKHOR.,audio_mute,profanity,dialogue_speech,,1,Muted the word HARAMKHOR.,HARAMKHOR,audio_mute,profanity,dialogue_speech,
100010101700003379,HOY MAZECH CHUKLE,HOY MAZECH CHUKLE (MARATHI) (Color) (2-D),MARATHI,104.33,Replaced the word SATVI with Bas.,2,0.0,0.0,0.0,0.0,2018-01-15,DIL2162018-MUM,VINAY G VAIRALE (E.O.),"Anurag Srivastava, CEO, CBFC, Mumbai",Replaced the word SATVI with Bas.,replacement,profanity,text_title,,1,Replaced the word SATVI with Bas.,SATVI,replacement,profanity,text_title,Bas
100010101700003553,IMAI,IMAI (TAMIL) (Color) (Cinemascope),Tamil,97.15,Disclaimers are to be kept as per norms and legible to read.,1,0.0,0.0,0.0,0.0,2017-10-12,DIL2312017-Che,DORI HARDIK VASHARAMBHAI - RAJKOT(JB FAMIL PRODUCTIONS),"M M Mathialagen, RO, CBFC, Chennai",Disclaimers are to be kept as per norms and legible to read.,warning_disclaimer,social_commentary,certificate_disclaimer,,1,Disclaimers are to be kept as per norms and legible to read.,,warning_disclaimer,social_commentary,certificate_disclaimer,
100010101700003553,IMAI,IMAI (TAMIL) (Color) (Cinemascope),Tamil,97.15,Delete the visuals and audio starting from the dialogue Vairam nee......to.......erundhu erukkalaam. (Shot Nos.165 to 167),2,0.333333333333333,0.0,0.0,0.33,2017-10-12,DIL2312017-Che,DORI HARDIK VASHARAMBHAI - RAJKOT(JB FAMIL PRODUCTIONS),"M M Mathialagen, RO, CBFC, Chennai",Delete the visuals and audio starting from the dialogue Vairam nee......to.......erundhu erukkalaam. (Shot Nos.165 to 167),visual_censor;audio_mute,profanity,scene_visual;dialogue_speech,,1,visuals from dialogue Vairam nee......to.......erundhu erukkalaam,,visual_censor,profanity,scene_visual,
100010101700003553,IMAI,IMAI (TAMIL) (Color) (Cinemascope),Tamil,97.15,Delete the visuals and audio starting from the dialogue Vairam nee......to.......erundhu erukkalaam. (Shot Nos.165 to 167),2,0.333333333333333,0.0,0.0,0.33,2017-10-12,DIL2312017-Che,DORI HARDIK VASHARAMBHAI - RAJKOT(JB FAMIL PRODUCTIONS),"M M Mathialagen, RO, CBFC, Chennai",Delete the visuals and audio starting from the dialogue Vairam nee......to.......erundhu erukkalaam. (Shot Nos.165 to 167),visual_censor;audio_mute,profanity,scene_visual;dialogue_speech,,2,audio from dialogue Vairam nee......to.......erundhu erukkalaam,,audio_mute,profanity,dialogue_speech,
100010101700003553,IMAI,IMAI (TAMIL) (Color) (Cinemascope),Tamil,97.15,The blood stains on the stomach of Ramasamy murder scene is to be digitally removed. (Shot Nos.47 - 80),3,0.566666666666667,0.566666666666667,0.0,1.13,2017-10-12,DIL2312017-Che,DORI HARDIK VASHARAMBHAI - RAJKOT(JB FAMIL PRODUCTIONS),"M M Mathialagen, RO, CBFC, Chennai",The blood stains on the stomach of Ramasamy murder scene is to be digitally removed.,visual_censor,violence_physical,scene_visual,,1,blood stains on the stomach of Ramasamy murder scene,,visual_censor,violence_physical,scene_visual,digitally removed
100010101700003553,IMAI,IMAI (TAMIL) (Color) (Cinemascope),Tamil,97.15,The slitting throat visual of Mardhandam (blurred on the visual) is to be removed. (Shot 33),4,0.2,0.0,0.0,0.2,2017-10-12,DIL2312017-Che,DORI HARDIK VASHARAMBHAI - RAJKOT(JB FAMIL PRODUCTIONS),"M M Mathialagen, RO, CBFC, Chennai",The slitting throat visual of Mardhandam (blurred on the visual) is to be removed.,visual_censor,violence_physical,scene_visual,,1,The slitting throat visual,Mardhandam,visual_censor,violence_physical,scene_visual,blurred
100010101700003854,ARUNDHATI,ARUNDHATI (MARATHI) (Color) (2-D),MARATHI,110.46,Added Disclaimer that this film does not promote black magic and all events and characters are fictitious,1,0.0,0.0833333333333333,0.0,0.08,2018-01-08,VIL262018-MUM,Yashodhara Rajendra Pawar (E.O.),"Anurag Srivastava, CEO, CBFC, Mumbai",Added Disclaimer that this film does not promote black magic and all events and characters are fictitious,warning_disclaimer,religious,certificate_disclaimer,,1,Added Disclaimer that this film does not promote black magic and all events and characters are fictitious,,warning_disclaimer,religious,certificate_disclaimer,
100010101700003854,ARUNDHATI,ARUNDHATI (MARATHI) (Color) (2-D),MARATHI,110.46,Reduced to flash the blood shed wherever it occurs,2,2.08333333333333,0.0,0.0,2.08,2018-01-08,VIL262018-MUM,Yashodhara Rajendra Pawar (E.O.),"Anurag Srivastava, CEO, CBFC, Mumbai",Reduced to flash the blood shed wherever it occurs,reduction,violence_physical,scene_visual,,1,blood shed,,reduction,violence_physical,scene_visual,flash
100010101700003854,ARUNDHATI,ARUNDHATI (MARATHI) (Color) (2-D),MARATHI,110.46,Deleted the dialogue Kali tar purna pane khulali aahe spoken by Pashupati,3,0.0666666666666667,0.0,0.0,0.07,2018-01-08,VIL262018-MUM,Yashodhara Rajendra Pawar (E.O.),"Anurag Srivastava, CEO, CBFC, Mumbai",Deleted the dialogue Kali tar purna pane khulali aahe spoken by Pashupati,deletion,profanity;social_commentary,dialogue_speech,,1,The dialogue Kali tar purna pane khulali aahe,Kali tar purna pane khulali aahe,deletion,profanity;social_commentary,dialogue_speech,
100010101700003854,ARUNDHATI,ARUNDHATI (MARATHI) (Color) (2-D),MARATHI,110.46,Deleted the visual of the man blood oozing from the mouth,4,0.0666666666666667,0.0,0.0,0.07,2018-01-08,VIL262018-MUM,Yashodhara Rajendra Pawar (E.O.),"Anurag Srivastava, CEO, CBFC, Mumbai",Deleted the visual of the man blood oozing from the mouth,visual_censor;deletion,violence_physical,scene_visual,,1,The visual of the man blood oozing from the mouth,,visual_censor,violence_physical,scene_visual,
